"","YEAR","SYMBOL","SCIENTIFIC_NAME","COMMON_NAME","COVER_PCT","COVER_PCT_SE","nPlots_INV","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"1915",2015,"ALPE4","Alliaria petiolata","garlic mustard",0.0603348158934916,22.0245165884333,1,87,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"1916",2015,"BETH","Berberis thunbergii","Japanese barberry",0.0839166977579231,22.0145382883568,5,87,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"1917",2015,"BEVU","Berberis vulgaris","common barberry",0.0118501137080653,22.0252654302418,1,87,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"1918",2015,"CEOR7","Celastrus orbiculatus","Oriental bittersweet",0.131239222506814,22.0156970093476,3,87,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"1919",2015,"FRAL4","Frangula alnus","glossy buckthorn",0.034818189591055,22.0245165884333,1,87,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"1920",2015,"LIVU","Ligustrum vulgare","European privet",0.00545154661701275,22.0379124788818,1,87,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"1921",2015,"LOBE","Lonicera x bella","showy fly honeysuckle",0.0175802129664555,22.0379124788818,1,87,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"1922",2015,"RHCA3","Rhamnus cathartica","common buckthorn",0.484455479804894,21.9836829442542,6,87,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"1923",2015,"ROMU","Rosa multiflora","multiflora rose",0.117985760710426,21.9900231605027,5,87,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"1924",2015,"ALPE4","Alliaria petiolata","garlic mustard",0.0639339815700346,17.290379785758,1,54,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"1925",2015,"BETH","Berberis thunbergii","Japanese barberry",0.0519663596016202,17.2684424464248,2,54,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"1926",2015,"ROMU","Rosa multiflora","multiflora rose",0.0332733613876989,17.272573132052,2,54,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"1927",2015,"ACPL","Acer platanoides","Norway maple",0.0836340679337475,10.4850837914939,2,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1928",2015,"AIAL","Ailanthus altissima","tree of heaven",0.0106242692808522,10.5571033035067,1,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1929",2015,"ALPE4","Alliaria petiolata","garlic mustard",0.196794081859763,10.4600662841202,9,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1930",2015,"BETH","Berberis thunbergii","Japanese barberry",0.837043383705614,10.4076574021287,12,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1931",2015,"CEOR7","Celastrus orbiculatus","Oriental bittersweet",0.208669204932297,10.4357855346638,7,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1932",2015,"ELUM","Elaeagnus umbellata","autumn olive",0.0189001604297665,10.474671453614,1,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1933",2015,"FRAL4","Frangula alnus","glossy buckthorn",0.0945008021488325,10.474671453614,1,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1934",2015,"LIVU","Ligustrum vulgare","European privet",0.00245175444942743,10.5571033035067,1,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1935",2015,"LOJA","Lonicera japonica","Japanese honeysuckle",0.0521684363240566,10.474671453614,1,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1936",2015,"LOMO2","Lonicera morrowii","Morrow's honeysuckle",0.058738892635393,10.5303899704397,2,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1937",2015,"MIVI","Microstegium vimineum","Nepalese browntop",2.82110807191643,10.3235951343345,4,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1938",2015,"PHAR3","Phalaris arundinacea","reed canarygrass",0.00150563008701911,10.5314428722717,2,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1939",2015,"PHAU7","Phragmites australis","common reed",1.32301123008365,10.474671453614,1,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1940",2015,"POCU6","Polygonum cuspidatum","Japanese knotweed",0.00553932459335205,10.5552685181701,1,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1941",2015,"RHCA3","Rhamnus cathartica","common buckthorn",0.0431472489505407,10.1642993242697,2,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1942",2015,"ROMU","Rosa multiflora","multiflora rose",0.435792010322536,10.3894012543929,10,150,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"1943",2015,"AIAL","Ailanthus altissima","tree of heaven",0.00876780223075216,20.8179580760555,2,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1944",2015,"ALPE4","Alliaria petiolata","garlic mustard",0.0424498392084969,20.8336434217556,4,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1945",2015,"BETH","Berberis thunbergii","Japanese barberry",3.11197991860469,20.8348435655557,6,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1946",2015,"CEOR7","Celastrus orbiculatus","Oriental bittersweet",0.0487915671075071,20.8443160746486,3,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1947",2015,"ELUM","Elaeagnus umbellata","autumn olive",0.154833402481165,20.8368376184904,2,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1948",2015,"LIVU","Ligustrum vulgare","European privet",0.00141696013140859,20.8678944937884,1,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1949",2015,"LOJA","Lonicera japonica","Japanese honeysuckle",0.00141696013140859,20.8678944937884,1,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1950",2015,"LOMA6","Lonicera maackii","Amur honeysuckle",0.00879674934027973,20.8472997170452,1,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1951",2015,"LOMO2","Lonicera morrowii","Morrow's honeysuckle",0.0284170990086197,20.8346712281246,3,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1952",2015,"MIVI","Microstegium vimineum","Nepalese browntop",0.712664129983505,20.835467224009,1,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1953",2015,"RHCA3","Rhamnus cathartica","common buckthorn",0.0344230731086894,20.8273545423444,1,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1954",2015,"ROMU","Rosa multiflora","multiflora rose",0.50438921807876,20.832789186716,7,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1955",2015,"ROPS","Robinia pseudoacacia","black locust",0.00767775289093797,20.8235478799322,1,61,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"1956",2015,"ALPE4","Alliaria petiolata","garlic mustard",0.0868904391546831,16.9646465637302,3,57,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"1957",2015,"BETH","Berberis thunbergii","Japanese barberry",0.0686302611878854,17.0016188001615,3,57,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"1958",2015,"ELUM","Elaeagnus umbellata","autumn olive",0.294096803403542,16.9573616545437,1,57,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"1959",2015,"MIVI","Microstegium vimineum","Nepalese browntop",0.0153327009975243,17.32905606365,1,57,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"1960",2015,"ROMU","Rosa multiflora","multiflora rose",0.055554952311297,16.9588575984569,2,57,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"1961",2015,"ALPE4","Alliaria petiolata","garlic mustard",0.0191117585734811,32.2727950643814,1,29,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"1962",2015,"BETH","Berberis thunbergii","Japanese barberry",0.210278658117064,32.2657254146547,2,29,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"1963",2015,"BEVU","Berberis vulgaris","common barberry",0.00674532655534627,32.2727950643814,1,29,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"1964",2015,"CEOR7","Celastrus orbiculatus","Oriental bittersweet",0.00449688437023085,32.2727950643814,1,29,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"1965",2015,"CIAR4","Cirsium arvense","Canada thistle",0.00337266327767313,32.2727950643814,1,29,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"1966",2015,"ELUM","Elaeagnus umbellata","autumn olive",0.109611556524377,32.2727950643814,1,29,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"1967",2015,"LIVU","Ligustrum vulgare","European privet",0.050589949165097,32.2727950643814,1,29,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"1968",2015,"LOJA","Lonicera japonica","Japanese honeysuckle",0.169757384976214,32.2727950643814,1,29,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"1969",2015,"LOMO2","Lonicera morrowii","Morrow's honeysuckle",0.0124622879551914,32.2727950643814,1,29,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"1970",2015,"LOTA","Lonicera tatarica","Tatarian honeysuckle",0.0168633163883657,32.2727950643814,1,29,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
