"","YEAR","POLE_PERC","MATURE_PERC","LATE_PERC","MOSAIC_PERC","POLE_PERC_SE","MATURE_PERC_SE","LATE_PERC_SE","MOSAIC_PERC_SE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"640",2016,13.0851784529592,53.9539466225881,32.6739214743847,0.286953450068022,18.9251523208344,18.8610875795749,18.8861426303401,19.0790493772207,28,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"641",2016,17.6779347654135,48.1451806440824,27.0962062122809,7.08067837822326,13.8649843023271,13.8523947435896,13.8525573495862,13.8505491619487,55,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"642",2016,0,90.336430745262,9.66356925473796,0,NA,49.2468702680594,49.61298047723,NA,4,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"643",2016,14.6535138220708,49.0838895474448,34.0191485752922,2.24344805519222,6.04334321497801,6.04148028814429,6.03607074834725,6.05442872791531,240,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"644",2016,22.8952078981598,61.1134418033695,13.1199536641529,2.87139663431791,8.80680301759227,8.80551529945476,8.80785835076471,8.81281656667832,133,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"645",2016,15.8264154607604,45.715843964845,37.9983072897021,0.459433284692491,12.1797562712648,12.1778523469158,12.1751271750716,12.2044286501631,64,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"646",2016,0,100,0,0,NA,70.4533970134351,NA,NA,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"647",2016,18.5277159199915,62.3533616987988,16.4754233054061,2.6434990758037,5.64735676969273,5.64587501247397,5.65084334494579,5.65466527564368,275,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"648",2016,25.5636690954956,55.1012264202696,15.7665592099539,3.56854527428088,17.8132406924423,17.8204794893004,17.8420679683572,17.8305908873562,33,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"649",2016,0,69.1993083118306,30.8006916881694,0,NA,38.6161368822302,38.5614137349432,NA,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"650",2016,28.6964724679932,67.1411911606684,4.16233637133842,0,30.9436966155631,30.9209648475106,30.9967853157244,NA,11,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"651",2016,2.42905300832718,67.807563157696,26.4879841255177,3.27539970845912,26.3654876099788,26.159673771393,26.1785762149465,26.3202830596897,17,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"652",2016,14.0415575232268,59.4948163281293,24.6836249626,1.78000118604391,4.67189479663024,4.67341086322923,4.67708235784676,4.68382845106009,448,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"653",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"654",2016,13.9372912762191,53.9511555311224,31.7417987286727,0.369754463985779,5.95733613902866,5.95054718696417,5.96546760849351,5.97349168125392,163,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"655",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"656",2016,13.7373729774853,63.8790241273478,20.0355517400343,2.34805115513253,19.612935292798,19.590449230436,19.6079260569269,19.6788956262363,28,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"657",2016,9.47461720214583,60.4893578077231,27.3827432712468,2.65328171888429,21.3881688938867,21.3327872045293,21.3260487219386,21.453046137237,23,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"658",2016,0,57.9342522214284,42.0657477785716,0,NA,65.2818675807389,64.9024514525153,NA,3,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"659",2017,0,100,0,0,NA,101.365064921099,NA,NA,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"660",2017,61.129281015626,24.0080356652994,13.843512876916,1.01917044215852,20.2859457356773,20.257703354228,20.1580974605921,20.2981044344194,25,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"661",2017,65.3243594513467,30.053929713081,1.85320348998772,2.76850734558461,5.68293165504241,5.6822137694466,5.70933769526296,5.70231708589237,234,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"662",2017,71.5891055438679,28.4108944561321,0,0,43.3663698533477,43.3686966703784,NA,NA,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"663",2017,57.89974563529,34.1535919368531,5.22345757761217,2.72320485024479,11.6729294815089,11.6708428942691,11.708643741737,11.68423184817,72,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"664",2017,74.9331449778856,25.0411751979109,0,0.0256798242035203,12.9208604333712,12.9279214630964,NA,12.9665762225322,58,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"665",2017,47.7195994303393,44.434655154386,4.88057690378037,2.9651685114943,6.24883149656854,6.25344715596896,6.27909008616863,6.27577993809045,203,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"666",2017,35.9988174491442,55.1458298148813,6.08215225717375,2.7732004788007,15.7906589281483,15.7896396163497,15.8067541649255,15.8184628252189,39,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"667",2017,31.8497823922803,59.4633638471216,1.23925089485895,7.4476028657392,17.9012125264143,17.8822651247422,18.0301817091087,17.8936954972811,35,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"668",2017,8.67006139648777,79.6475601034077,11.6823785001045,0,17.3500949405137,17.2391649166064,17.3030289157347,NA,43,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"669",2017,0,100,0,0,NA,100.122111740643,NA,NA,1,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12
"670",2017,41.8955989385158,50.1869125537201,6.91679669212228,1.00069181564185,5.21636648201694,5.19981857451055,5.20701020528802,5.26128917181646,284,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"671",2017,33.3384639376417,47.417946278619,13.8306359035339,5.41295388020542,18.2821427490722,18.2777543012076,18.2785493866468,18.2617198663222,29,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"672",2017,14.912119474973,69.0573423205433,14.6521888885308,1.37834931595296,11.4502056090229,11.4497391735434,11.450444929056,11.5041352407704,73,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"673",2017,29.5874594368035,64.5287521944795,4.57809761203152,1.30569075668549,13.8399269787315,13.8280827403082,13.8459921674649,13.8464431088332,55,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"674",2017,16.4036914761642,70.3403490319002,12.4830298408235,0.772929651112111,7.80564694044293,7.79792394194002,7.80553709521474,7.88604518716418,179,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"675",2017,6.75425057006512,74.1320295797555,17.4364348415642,1.6772850086152,9.4068081479391,9.3962673673539,9.39379795697292,9.42060357464779,101,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"676",2017,22.1272797957248,51.2357841983922,25.9332515821744,0.703684423708592,10.8761211442674,10.8741178187878,10.8779629510446,10.937534256066,85,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"677",2017,17.3808339684779,56.685179090434,19.177074556784,6.75691238430408,13.339362448431,13.3446992468559,13.3471970334622,13.3719965768992,55,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"678",2017,5.99522172844642,63.5839069658998,28.6107804884446,1.81009081720924,7.81449987663064,7.7944246496158,7.79490770886257,7.83349892068887,159,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"679",2017,13.6821544062899,45.3846045490619,37.6015374260527,3.33170361859552,12.7391152606073,12.7250598060696,12.7198877262478,12.7394876995304,67,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"680",2017,49.7657247860559,50.2342752139441,0,0,37.8604665602395,37.8555109688922,NA,NA,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"681",2017,14.4716035296002,67.2523813727918,17.6297293055535,0.646285792054442,12.1893831992009,12.1886965883701,12.2096206727119,12.2004847460205,60,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"682",2017,15.0748849896258,63.5348593306929,14.7363031099644,6.65395256971686,17.2178538740696,17.2500374467191,17.2999033329104,17.2685083532084,35,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"683",2017,26.2225706412142,58.615234379884,11.8739839183075,3.28821106059436,7.3470599154097,7.34746062900665,7.35612897770186,7.3491465676689,158,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"684",2017,3.34345943625471,58.3084024559056,38.3481381078397,0,59.5332765147416,58.9955714581364,58.9198716111019,NA,4,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"685",2017,38.0108110764828,61.9891889235172,0,0,29.8571622574823,29.8353566636717,NA,NA,11,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"686",2017,0,20.9329056720384,74.8997267017938,4.16736762616779,NA,32.1402942145514,31.9766788418654,32.2842757674421,13,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
